customer_sk,first_name,last_name,gender,Loyality,Age
10916,David,Allen,Male,Bronze,18
10917,Angela,Harris,Female,Platinum,43
10918,Jessica,Smith,Female,Gold,38
10919,Kathleen,Phillips,Female,Bronze,59
10920,Deborah,Edwards,Female,Bronze,65
10921,Samantha,Hill,Female,Platinum,26
10922,John,Roberts,Male,Bronze,42
10923,Barbara,Diaz,Female,Gold,45
10924,Angela,Lee,Female,Platinum,52
10925,David,Perez,Male,Silver,62
10926,Jacob,Phillips,Male,Silver,27
10927,Lisa,Nelson,Female,Silver,33
10928,Deborah,Anderson,Female,Bronze,45
10929,Jennifer,Phillips,Female,Gold,53
10930,Steven,Green,Male,Gold,24
10931,Jennifer,Harris,Female,Bronze,41
10932,David,Brown,Male,Gold,35
10933,Joshua,King,Male,Platinum,38
10934,Timothy,Nelson,Male,Gold,47
10935,Christopher,Martinez,Male,Gold,37
10936,Nancy,Robinson,Female,Bronze,23
10937,Steven,Hernandez,Male,Platinum,31
10938,Nancy,Wilson,Female,Silver,36
10939,James,Anderson,Male,Bronze,20
10940,Ronald,Gonzales,Male,Silver,39
10941,Patricia,Roberts,Female,Platinum,49
10942,Ryan,White,Male,Bronze,41
10943,Sarah,Walker,Female,Gold,45
10944,Laura,Moore,Female,Platinum,45
10945,Dorothy,Phillips,Female,Platinum,39
10946,Anna,Rodriguez,Female,Platinum,23
10947,Angela,Nguyen,Female,Silver,42
10948,Kenneth,Flores,Male,Silver,30
10949,Brian,Walker,Male,Silver,28
10950,Karen,King,Female,Bronze,20
10951,Christopher,Moore,Male,Gold,26
10952,Melissa,Sanchez,Female,Platinum,45
10953,Brian,Wright,Male,Platinum,32
10954,Emma,Scott,Female,Bronze,36
10955,Elizabeth,Thompson,Female,Platinum,22
10956,Steven,Baker,Male,Bronze,20
10957,Barbara,Harris,Female,Gold,43
10958,Laura,Ramirez,Female,Silver,19
10959,Jessica,Wilson,Female,None,52
10960,Andrew,Roberts,Male,Silver,35
10961,Shirley,Young,Female,Gold,45
10962,Margaret,Diaz,Female,Silver,41
10963,David,Brown,Male,Gold,79
10964,Patricia,Hill,Female,Silver,26
10965,Timothy,Cruz,Male,Silver,42
10966,Melissa,Moore,Female,None,22
10967,Daniel,Roberts,Male,Bronze,32
10968,Justin,Perez,Male,Gold,34
10969,Mary,Hill,Female,Gold,28
10970,Ryan,Carter,Male,Gold,42
10971,Scott,Walker,Male,Silver,24
10972,Gary,Mitchell,Male,Platinum,45
10973,Deborah,Nguyen,Female,Bronze,37
10974,Mary,Gomez,Female,Bronze,36
10975,Eric,Torres,Male,Silver,23
10976,Ryan,Wright,Male,Silver,33
10977,Matthew,Cruz,Male,Gold,43
10978,Emma,Parker,Female,Gold,24
10979,Elizabeth,Edwards,Female,Platinum,33
10980,Nicholas,Robinson,Male,Gold,27
10981,Mark,Turner,Male,Gold,39
10982,Amanda,Rodriguez,Female,Silver,47
10983,Laura,Hill,Female,Bronze,21
10984,Steven,Sanchez,Male,Bronze,41
10985,Jonathan,Baker,Male,Bronze,42
10986,Dorothy,Campbell,Female,Gold,53
10987,Jonathan,Brown,Male,Gold,35
10988,Dorothy,Carter,Female,Gold,47
10989,Paul,Allen,Male,Platinum,28
10990,Shirley,Nelson,Female,Platinum,29
10991,Karen,Turner,Female,Platinum,51
10992,Joseph,Allen,Male,Bronze,35
10993,Elizabeth,Green,Female,Platinum,48
10994,Jennifer,Young,Female,Bronze,27
10995,Anna,Hernandez,Female,Platinum,29
10996,Daniel,Cruz,Male,Gold,51
10997,John,Harris,Male,Bronze,28
10998,Mary,Allen,Female,None,74
10999,Anna,Nguyen,Female,Bronze,23
11000,Thomas,Rivera,Male,Gold,36
11001,Elizabeth,Adams,Female,Gold,29
11002,Ryan,Edwards,Male,Silver,46
11003,Gary,Jackson,Male,Bronze,73
11004,Deborah,Hernandez,Female,Gold,33
11005,Larry,Harris,Male,Platinum,42
11006,Justin,Lewis,Male,Gold,19
11007,Anna,Jones,Female,Silver,22
11008,Amy,Brown,Female,Gold,36
11009,Jennifer,Hall,Female,Platinum,30
11010,Kevin,Clark,Male,Platinum,20
11011,Angela,Nguyen,Female,Gold,27
11012,Elizabeth,Collins,Female,Bronze,19
11013,Nicole,Martinez,Female,Gold,28
11014,Melissa,Gonzales,Female,Silver,30
11015,Timothy,Torres,Male,Gold,38
11016,Donna,Taylor,Female,None,34
11017,Mary,Allen,Female,Silver,29
11018,Jacob,Mitchell,Male,Silver,33
11019,Jennifer,Johnson,Female,Silver,28
11020,Kevin,Reyes,Male,Gold,18
11021,Stephen,Gomez,Male,Gold,24
11022,Dorothy,Wilson,Female,Gold,37
11023,Kevin,Anderson,Male,Gold,44
11024,Larry,Robinson,Male,Gold,52
11025,Elizabeth,Wilson,Female,Gold,70
11026,Kimberly,Hill,Female,None,27
11027,Andrew,Carter,Male,Bronze,30
11028,Nancy,Parker,Female,Gold,54
11029,Robert,Williams,Male,Silver,25
11030,Scott,Rodriguez,Male,Gold,38
11031,Jason,Evans,Male,Gold,71
11032,Charles,Miller,Male,Silver,42
11033,Elizabeth,Martinez,Female,Gold,42
11034,Andrew,Jones,Male,Platinum,28
11035,Stephanie,Cruz,Female,Bronze,37
11036,Daniel,Nguyen,Male,Gold,26
11037,Elizabeth,Nguyen,Female,Silver,41
11038,Emma,Baker,Female,Bronze,33
11039,Lisa,Taylor,Female,Gold,37
11040,Barbara,Hill,Female,Gold,40
11041,Pamela,Campbell,Female,Bronze,49
11042,Samantha,Young,Female,Gold,31
11043,Stephanie,Cruz,Female,Bronze,65
11044,Jason,Flores,Male,Platinum,53
11045,Brenda,Davis,Female,Gold,40
11046,Mary,Lee,Female,Gold,42
11047,John,Wilson,Male,Bronze,38
11048,Thomas,Adams,Male,Gold,35
11049,Mary,Taylor,Female,Bronze,18
11050,Richard,Martinez,Male,Bronze,42
11051,Anna,Diaz,Female,Platinum,42
11052,Lisa,Phillips,Female,Silver,24
11053,Amy,Nguyen,Female,None,45
11054,Nancy,Sanchez,Female,Gold,27
11055,Cynthia,Davis,Female,Silver,39
11056,Edward,Wilson,Male,Gold,23
11057,Pamela,Harris,Female,Silver,69
11058,Donald,Hall,Male,Bronze,28
11059,Daniel,Young,Male,Silver,24
11060,Jennifer,Carter,Female,Silver,21
11061,Justin,Lee,Male,Silver,55
11062,Nicholas,Robinson,Male,Bronze,21
11063,Mary,Wright,Female,Bronze,21
11064,Christopher,Adams,Male,None,36
11065,Kenneth,Robinson,Male,Platinum,57
11066,Joshua,Phillips,Male,Bronze,24
11067,Stephanie,Jones,Female,Bronze,43
11068,Benjamin,Taylor,Male,Silver,34
11069,Andrew,Jackson,Male,Platinum,30
11070,Cynthia,Rodriguez,Female,Bronze,48
11071,Richard,Sanchez,Male,Gold,52
11072,Kimberly,Flores,Female,Bronze,37
11073,George,Campbell,Male,Silver,43
11074,Scott,Walker,Male,Bronze,67
11075,Margaret,Thomas,Female,Gold,44
11076,Ryan,Wright,Male,Platinum,31
11077,Emma,Parker,Female,Silver,25
11078,Benjamin,Cruz,Male,Silver,24
11079,Benjamin,Robinson,Male,Gold,25
11080,Timothy,Nguyen,Male,Gold,69
11081,Pamela,Martinez,Female,Platinum,23
11082,Lisa,Walker,Female,Bronze,31
11083,Margaret,Brown,Female,Gold,33
11084,Sandra,Thompson,Female,Silver,20
11085,Jason,Green,Male,Platinum,60
11086,Kevin,Sanchez,Male,Bronze,43
11087,Emma,Johnson,Female,Gold,41
11088,Samantha,Lopez,Female,Gold,40
11089,Nicole,Collins,Female,Silver,49
11090,Brian,Johnson,Male,Bronze,27
11091,Anna,Torres,Female,Silver,26
11092,Kenneth,Roberts,Male,Bronze,19
11093,Matthew,Clark,Male,Gold,37
11094,Linda,Johnson,Female,Platinum,54
11095,Kathleen,Flores,Female,Silver,47
11096,Emily,Roberts,Female,Gold,49
11097,Larry,Diaz,Male,Silver,82
11098,Charles,Jones,Male,Bronze,34
11099,Susan,Adams,Female,Gold,48
11100,Kathleen,Phillips,Female,Gold,18
11101,Emma,Nelson,Female,Gold,31
11102,Michelle,Evans,Female,Gold,23
11103,Kathleen,Nelson,Female,Gold,54
11104,Jacob,Scott,Male,Silver,24
11105,Mark,Anderson,Male,Silver,20
11106,William,Hill,Male,Bronze,39
11107,John,Davis,Male,Gold,69
11108,Donna,Lewis,Female,Bronze,50
11109,Karen,Green,Female,Gold,79
11110,Ashley,Brown,Female,Gold,20
11111,Ashley,King,Female,Silver,37
11112,Matthew,Brown,Male,Gold,44
11113,Jennifer,Flores,Female,Gold,30
11114,Charles,Davis,Male,Gold,50
11115,Jonathan,Flores,Male,Silver,34
11116,Stephanie,King,Female,Gold,28
11117,Ashley,Lewis,Female,Bronze,42
11118,Lisa,Gomez,Female,Silver,40
11119,Cynthia,Rodriguez,Female,Silver,48
11120,Jonathan,Martin,Male,Gold,25
11121,Ryan,Gomez,Male,Platinum,27
11122,Kenneth,Gomez,Male,Silver,63
11123,Sharon,Garcia,Female,Bronze,44
11124,Shirley,Garcia,Female,Silver,33
11125,Dorothy,Thompson,Female,Silver,61
11126,Anna,Taylor,Female,Platinum,30
11127,Paul,Nelson,Male,Bronze,31
11128,Barbara,Carter,Female,Gold,43
11129,Kimberly,Parker,Female,Bronze,18
11130,Jonathan,Gomez,Male,Gold,19
11131,George,Carter,Male,Silver,49
11132,Donald,Phillips,Male,Gold,38
11133,Kevin,Taylor,Male,Bronze,23
11134,Jacob,Gomez,Male,Gold,38
11135,Emily,Reyes,Female,Bronze,44
11136,James,Torres,Male,Gold,77
11137,Joshua,Nguyen,Male,Bronze,31
11138,Ryan,Sanchez,Male,Silver,42
11139,Justin,Ramirez,Male,Gold,42
11140,Nicholas,Hall,Male,Gold,19
11141,Timothy,Sanchez,Male,Bronze,18
11142,Kenneth,Mitchell,Male,Silver,61
11143,Sharon,Lopez,Female,Gold,28
11144,Angela,Hill,Female,Silver,34
11145,Melissa,Nguyen,Female,Platinum,43
11146,Stephen,Ramirez,Male,Gold,42
11147,Timothy,Flores,Male,Bronze,22
11148,Betty,Scott,Female,Bronze,22
11149,Kevin,Lee,Male,Bronze,23
11150,Joshua,Gonzales,Male,Silver,29
11151,Richard,Johnson,Male,Bronze,45
11152,Jeffrey,Johnson,Male,Bronze,32
11153,Thomas,Evans,Male,Silver,29
11154,Betty,Robinson,Female,Gold,21
11155,Samantha,Perez,Female,Bronze,53
11156,Stephanie,Gonzales,Female,Silver,20
11157,Linda,Hill,Female,Gold,21
11158,Gary,Jones,Male,Gold,36
11159,David,Davis,Male,Platinum,39
11160,Jessica,Anderson,Female,Silver,62
11161,Scott,Gonzales,Male,Bronze,51
11162,Jonathan,Hill,Male,Silver,31
11163,Cynthia,Johnson,Female,Gold,61
11164,Betty,Collins,Female,Silver,37
11165,George,Wright,Male,Gold,38
11166,Anna,Hill,Female,Platinum,34
11167,John,Turner,Male,Bronze,81
11168,Jeffrey,Lee,Male,Gold,32
11169,Nicole,Nelson,Female,Bronze,42
11170,Emma,Campbell,Female,Silver,35
11171,Elizabeth,Phillips,Female,Silver,63
11172,Edward,Lewis,Male,Silver,21
11173,Anna,Campbell,Female,Silver,31
11174,Donna,Scott,Female,Bronze,48
11175,Carol,Garcia,Female,None,27
11176,Jonathan,Hernandez,Male,Silver,50
11177,Joshua,Diaz,Male,Silver,40
11178,Jason,Ramirez,Male,Bronze,64
11179,Andrew,Cruz,Male,Platinum,23
11180,Mary,Lee,Female,Gold,82
11181,Ronald,Evans,Male,Platinum,38
11182,Brenda,Brown,Female,Gold,40
11183,Barbara,Gomez,Female,Bronze,38
11184,Jacob,Lopez,Male,Silver,33
11185,Sharon,Mitchell,Female,Silver,52
11186,Edward,Adams,Male,Silver,22
11187,Betty,White,Female,Silver,59
11188,Jessica,Clark,Female,Gold,57
11189,Thomas,Jackson,Male,Silver,23
11190,William,Garcia,Male,Silver,43
11191,Jonathan,Taylor,Male,Silver,25
11192,Ryan,Sanchez,Male,Platinum,53
11193,Joshua,Anderson,Male,Platinum,36
11194,Michael,Torres,Male,Silver,38
11195,Stephen,Edwards,Male,Bronze,35
11196,Joshua,Smith,Male,Gold,25
11197,Timothy,Thompson,Male,Bronze,24
11198,Betty,King,Female,Silver,37
11199,Amanda,Lee,Female,Gold,65
11200,Dorothy,Lewis,Female,Silver,22
11201,Barbara,Clark,Female,Silver,23
11202,Stephen,Thompson,Male,Gold,28
11203,Barbara,Robinson,Female,Silver,61
11204,Brian,White,Male,Silver,20
11205,John,Rodriguez,Male,Gold,21
11206,Elizabeth,Harris,Female,Bronze,48
11207,Ronald,Taylor,Male,Gold,28
11208,Eric,Thompson,Male,Gold,79
11209,Anthony,Wilson,Male,Silver,51
11210,Emma,Lopez,Female,Gold,34
11211,Eric,Collins,Male,Bronze,30
11212,John,Phillips,Male,Bronze,43
11213,William,Green,Male,Silver,18
11214,David,Nelson,Male,Platinum,36
11215,Amy,White,Female,Bronze,43
11216,Ronald,Moore,Male,Bronze,39
11217,Susan,Cruz,Female,Bronze,28
11218,Michael,Lee,Male,Gold,35
11219,Anthony,Gonzales,Male,Bronze,32
11220,Nicholas,Mitchell,Male,Bronze,20
11221,Donna,Clark,Female,Gold,20
11222,Carol,Hall,Female,Bronze,35
11223,Joshua,Smith,Male,Silver,71
11224,Sharon,Thomas,Female,Gold,19
11225,David,Walker,Male,Bronze,67
11226,Joshua,Mitchell,Male,Gold,47
11227,Edward,Taylor,Male,Bronze,32
11228,Anna,Miller,Female,Bronze,79
11229,Thomas,Torres,Male,Silver,22
11230,Donna,Sanchez,Female,Silver,33
11231,Steven,Torres,Male,Silver,30
11232,Richard,Ramirez,Male,Silver,26
11233,Amanda,Johnson,Female,Bronze,41
11234,John,Perez,Male,Bronze,54
11235,James,Wilson,Male,Silver,39
11236,Nicole,Wilson,Female,Silver,54
11237,Gary,Hernandez,Male,Bronze,40
11238,Laura,Reyes,Female,Silver,33
11239,Stephen,Perez,Male,Gold,38
11240,Brenda,Reyes,Female,Gold,41
11241,Christopher,Nelson,Male,Bronze,43
11242,Pamela,Thompson,Female,Bronze,25
11243,David,Harris,Male,Silver,36
11244,Gary,Gonzales,Male,Gold,64
11245,Brian,Carter,Male,Gold,18
11246,Patricia,Flores,Female,Silver,47
11247,Carol,Perez,Female,Bronze,49
11248,Amanda,Flores,Female,Silver,34
11249,Gary,Reyes,Male,Bronze,21
11250,Joseph,Rivera,Male,Silver,32
11251,Sharon,Turner,Female,Gold,19
11252,Ryan,Collins,Male,Bronze,28
11253,Mary,Campbell,Female,Silver,42
11254,Nicholas,Baker,Male,Bronze,39
11255,George,Edwards,Male,Bronze,21
11256,Carol,Thomas,Female,Platinum,72
11257,Margaret,Mitchell,Female,Gold,25
11258,Charles,Green,Male,Gold,51
11259,Samantha,Diaz,Female,Platinum,29
11260,Ryan,Walker,Male,Gold,55
11261,Anthony,Martin,Male,Silver,36
11262,Samantha,Scott,Female,Gold,43
11263,Jessica,Rivera,Female,Silver,21
11264,Jason,Lee,Male,Platinum,75
11265,Joseph,White,Male,Bronze,44
11266,Eric,Martin,Male,Bronze,40
11267,Amy,Parker,Female,Bronze,38
11268,Joshua,Perez,Male,Platinum,28
11269,Ashley,Perez,Female,Silver,24
11270,Kenneth,Thompson,Male,Bronze,23
11271,Jacob,Anderson,Male,None,22
11272,Emma,Robinson,Female,Bronze,70
11273,Kenneth,Diaz,Male,Bronze,51
11274,Emily,Campbell,Female,Gold,21
11275,Angela,Collins,Female,Bronze,37
11276,Joshua,Edwards,Male,Silver,26
11277,Stephanie,Mitchell,Female,Platinum,29
11278,Margaret,Garcia,Female,Platinum,69
11279,Jennifer,Diaz,Female,Platinum,20
11280,Ashley,Thompson,Female,Bronze,32
11281,Robert,White,Male,Bronze,63
11282,Jennifer,Allen,Female,Bronze,61
11283,Amanda,Hill,Female,Silver,41
11284,Sarah,Allen,Female,Gold,32
11285,William,Edwards,Male,Bronze,42
11286,Anthony,Ramirez,Male,Gold,19
11287,Pamela,Sanchez,Female,Bronze,47
11288,Kenneth,Gomez,Male,Silver,43
11289,Emma,Baker,Female,Silver,39
11290,Scott,Nguyen,Male,Silver,23
11291,Amanda,Perez,Female,Bronze,22
11292,Kathleen,Rivera,Female,Bronze,19
11293,Patricia,Phillips,Female,Gold,18
11294,Jason,Mitchell,Male,Platinum,48
11295,Shirley,Anderson,Female,Platinum,22
11296,Lisa,Turner,Female,Silver,32
11297,Laura,Johnson,Female,Silver,30
11298,Amy,Lewis,Female,Silver,36
11299,Jessica,Lewis,Female,None,42
11300,Pamela,Martin,Female,Silver,37
11301,Christopher,Mitchell,Male,Silver,32
11302,Kimberly,Diaz,Female,Platinum,32
11303,Barbara,Miller,Female,Silver,34
11304,Michael,Phillips,Male,Platinum,21
11305,Joshua,Jones,Male,Silver,53
11306,Patricia,Adams,Female,Gold,22
11307,Amanda,Gonzales,Female,Bronze,36
11308,Deborah,Adams,Female,Silver,76
11309,Amanda,King,Female,Platinum,26
11310,Matthew,Rivera,Male,Gold,35
11311,Nancy,Collins,Female,Platinum,29
11312,Nicholas,White,Male,Bronze,40
11313,Mary,Roberts,Female,Bronze,52
11314,Amy,Sanchez,Female,Platinum,25
11315,Samantha,Robinson,Female,Bronze,44
11316,John,Jackson,Male,Silver,25
11317,John,Campbell,Male,Silver,32
11318,Pamela,Gonzales,Female,Silver,40
11319,Sharon,Rodriguez,Female,Silver,19
11320,Susan,Davis,Female,Silver,42
11321,Dorothy,Lee,Female,Bronze,35
11322,Ronald,Miller,Male,Silver,32
11323,Elizabeth,Perez,Female,Bronze,32
11324,Nancy,Hill,Female,Silver,24
11325,Carol,Flores,Female,Silver,18
11326,Richard,Young,Male,Silver,37
11327,Michael,Wright,Male,Gold,31
11328,Gary,Edwards,Male,Silver,32
11329,Michelle,Evans,Female,Gold,54
11330,Emily,Diaz,Female,Gold,81
11331,Stephen,King,Male,Silver,49
11332,Laura,Baker,Female,Silver,31
11333,Linda,Diaz,Female,Gold,28
11334,Joseph,Cruz,Male,Silver,27
11335,Linda,Johnson,Female,Silver,42
11336,Nicholas,Reyes,Male,Bronze,27
11337,Brenda,Thompson,Female,Bronze,18
11338,Laura,Taylor,Female,Platinum,47
11339,Nancy,Gomez,Female,Bronze,85
11340,Pamela,Hernandez,Female,Bronze,50
11341,Betty,White,Female,Silver,26
11342,Dorothy,Johnson,Female,Gold,50
11343,Barbara,Hernandez,Female,Platinum,30
11344,Donald,Diaz,Male,Bronze,27
11345,Jennifer,Robinson,Female,Platinum,30
11346,John,White,Male,Silver,49
11347,Gary,Gonzales,Male,Gold,30
11348,Joseph,Evans,Male,Silver,41
11349,Linda,Lee,Female,Platinum,44
11350,Justin,Edwards,Male,Bronze,19
11351,Ronald,Allen,Male,Gold,80
11352,Gary,Lee,Male,Bronze,35
11353,Jacob,Davis,Male,Silver,24
11354,Karen,Gomez,Female,Platinum,50
11355,Mary,Lopez,Female,Bronze,31
11356,Donald,Anderson,Male,Bronze,53
11357,Stephen,King,Male,Silver,45
11358,Justin,Gonzales,Male,Gold,34
11359,Larry,Adams,Male,Platinum,32
11360,Laura,Scott,Female,Bronze,21
11361,Edward,Collins,Male,Bronze,32
11362,Daniel,Ramirez,Male,Bronze,25
11363,Kevin,Young,Male,Silver,51
11364,Ashley,Flores,Female,Gold,25
11365,Nicholas,Campbell,Male,Gold,81
11366,Stephanie,Sanchez,Female,Gold,42
11367,Brian,Martin,Male,Gold,50
11368,William,Reyes,Male,Bronze,47
11369,Jennifer,Diaz,Female,Silver,24
11370,Carol,Garcia,Female,Platinum,24
11371,Donna,Brown,Female,Gold,30
11372,David,Nelson,Male,Gold,39
11373,Donald,Carter,Male,Bronze,40
11374,Jeffrey,Allen,Male,Silver,52
11375,Andrew,Young,Male,Gold,42
11376,Jessica,Cruz,Female,Platinum,40
11377,Sharon,Rodriguez,Female,Silver,48
11378,Kathleen,Edwards,Female,Platinum,42
11379,Angela,Taylor,Female,Silver,64
11380,Jacob,Gomez,Male,Platinum,46
11381,Nicole,Wright,Female,Bronze,20
11382,Stephanie,Flores,Female,Bronze,48
11383,Richard,Clark,Male,Gold,43
11384,Scott,Taylor,Male,Platinum,41
11385,Mary,Thompson,Female,Platinum,50
11386,John,Hill,Male,Gold,36
11387,Timothy,Diaz,Male,Platinum,18
11388,Benjamin,Scott,Male,Platinum,32
11389,Carol,Martin,Female,Gold,23
11390,Jeffrey,Jones,Male,Bronze,33
11391,Jacob,Young,Male,Gold,34
11392,Karen,Lopez,Female,Bronze,42
11393,Karen,Garcia,Female,Silver,56
11394,Barbara,Robinson,Female,Silver,38
11395,Anthony,Lopez,Male,Silver,42
11396,Brenda,Williams,Female,Gold,37
11397,Jessica,Taylor,Female,Gold,23
11398,Kathleen,Gonzales,Female,Silver,56
11399,Jacob,Roberts,Male,Gold,45
11400,Christopher,Davis,Male,Bronze,47
11401,Kevin,Wilson,Male,Bronze,78
11402,Andrew,Johnson,Male,Bronze,33
11403,Jason,Gonzales,Male,Platinum,42
11404,Margaret,Collins,Female,Platinum,28
11405,Scott,Rodriguez,Male,Bronze,31
11406,Dorothy,Baker,Female,Bronze,27
11407,Ashley,King,Female,Gold,20
11408,Kevin,Rodriguez,Male,Gold,28
11409,William,Phillips,Male,Bronze,30
11410,Richard,Nguyen,Male,Gold,43
11411,Jacob,White,Male,Gold,36
11412,Kathleen,Moore,Female,Platinum,29
11413,Larry,White,Male,Platinum,31
11414,Edward,White,Male,Bronze,36
11415,Sarah,Lee,Female,Gold,32
11416,Mary,Wilson,Female,Silver,38
11417,James,Hall,Male,Bronze,24
11418,Karen,Gomez,Female,Bronze,38
11419,Nancy,Wilson,Female,Platinum,49
11420,Lisa,Harris,Female,Bronze,33
11421,Ashley,Taylor,Female,Gold,23
11422,Paul,Smith,Male,Gold,33
11423,Amy,Reyes,Female,Bronze,42
11424,Jennifer,Diaz,Female,Silver,24
11425,Patricia,Edwards,Female,Silver,23
11426,Eric,Clark,Male,Gold,33
11427,Brian,Lee,Male,Bronze,29
11428,Matthew,Adams,Male,Gold,40
11429,Carol,Torres,Female,Gold,18
11430,Benjamin,Johnson,Male,Gold,26
11431,Nancy,Lopez,Female,Bronze,25
11432,James,Martin,Male,Platinum,24
11433,Joshua,Allen,Male,Gold,24
11434,Christopher,Williams,Male,Silver,24
11435,Jennifer,Williams,Female,Silver,33
11436,Kenneth,Cruz,Male,Gold,32
11437,Emma,Nelson,Female,Bronze,23
11438,Cynthia,Gonzales,Female,Gold,31
11439,Patricia,Hernandez,Female,Gold,32
11440,Joshua,Miller,Male,Bronze,54
11441,James,Carter,Male,Silver,60
11442,Jonathan,Harris,Male,Gold,40
11443,Andrew,Phillips,Male,Bronze,45
11444,Pamela,Phillips,Female,Bronze,54
11445,Justin,Garcia,Male,Platinum,64
11446,Sandra,Baker,Female,Platinum,40
11447,David,Adams,Male,Gold,22
11448,Justin,Perez,Male,Bronze,54
11449,Kenneth,Baker,Male,Bronze,29
11450,Stephen,Jones,Male,Bronze,26
11451,David,Lopez,Male,Platinum,43
11452,Edward,Martinez,Male,Silver,30
11453,Michelle,Nelson,Female,Platinum,28
11454,Susan,Phillips,Female,Silver,43
11455,Michael,Rodriguez,Male,Bronze,52
11456,Linda,Nguyen,Female,Platinum,22
11457,Michael,Adams,Male,Gold,32
11458,Scott,Scott,Male,Silver,71
11459,Edward,Wilson,Male,Platinum,39
11460,Samantha,Baker,Female,Gold,35
11461,Michelle,King,Female,Bronze,41
11462,Brian,Robinson,Male,Gold,26
11463,Linda,Walker,Female,Gold,41
11464,Benjamin,Baker,Male,Gold,47
11465,Andrew,Cruz,Male,Silver,48
11466,Mary,Parker,Female,Platinum,32
11467,James,Garcia,Male,Bronze,30
11468,Mark,Jones,Male,Bronze,40
11469,Cynthia,Diaz,Female,Gold,41
11470,Gary,Baker,Male,Gold,49
11471,Elizabeth,Thomas,Female,Bronze,33
11472,Jessica,Robinson,Female,Silver,25
11473,Barbara,Nguyen,Female,Gold,26
11474,Jessica,Parker,Female,Bronze,39
11475,Sarah,Sanchez,Female,Gold,51
11476,Andrew,Reyes,Male,Bronze,78
11477,Edward,Ramirez,Male,Platinum,79
11478,Lisa,Martinez,Female,Bronze,48
11479,Lisa,Turner,Female,Gold,78
11480,Elizabeth,Martinez,Female,Silver,27
11481,Michelle,Martinez,Female,Silver,25
11482,Kimberly,Flores,Female,Bronze,35
11483,Steven,Hernandez,Male,Bronze,43
11484,Emily,Garcia,Female,Gold,44
11485,Elizabeth,Hall,Female,Platinum,45
11486,Emma,Collins,Female,Silver,26
11487,Andrew,Flores,Male,Gold,38
11488,Jessica,Baker,Female,Gold,27
11489,Angela,Miller,Female,Gold,24
11490,Stephanie,Campbell,Female,Silver,20
11491,Anna,Wright,Female,Gold,20
11492,Paul,Taylor,Male,Platinum,34
11493,Joseph,White,Male,Bronze,35
11494,Nancy,Martin,Female,Silver,38
11495,Lisa,Roberts,Female,Bronze,32
11496,Ashley,Thomas,Female,Silver,48
11497,Justin,White,Male,Bronze,62
11498,Emily,Young,Female,Bronze,40
11499,Michael,Gomez,Male,Silver,38
11500,Joshua,Jackson,Male,Gold,33
11501,Donna,Carter,Female,Bronze,43
11502,Daniel,Smith,Male,Silver,49
11503,Linda,Clark,Female,Silver,42
11504,Rebecca,Baker,Female,Gold,44
11505,Barbara,Lewis,Female,Bronze,42
11506,Lisa,Jackson,Female,Silver,28
11507,Deborah,Hall,Female,Gold,37
11508,Kathleen,Collins,Female,Gold,19
11509,Stephen,Hernandez,Male,Silver,31
11510,Kenneth,Martin,Male,Gold,36
11511,Mary,Campbell,Female,Silver,44
11512,Christopher,Davis,Male,Bronze,33
11513,Kenneth,Walker,Male,Silver,18
11514,Dorothy,Torres,Female,Bronze,53
11515,Anthony,Adams,Male,Platinum,39
11516,Rebecca,Smith,Female,Bronze,41
11517,Brian,Flores,Male,Platinum,44
11518,Charles,Young,Male,Gold,32
11519,Kimberly,Reyes,Female,Platinum,38
11520,Christopher,Jackson,Male,Gold,77
11521,Richard,Cruz,Male,Gold,29
11522,William,Cruz,Male,Gold,80
11523,Michelle,Taylor,Female,Bronze,45
11524,Shirley,Taylor,Female,Bronze,35
11525,Kenneth,Jones,Male,Gold,32
11526,Larry,Reyes,Male,Bronze,37
11527,Matthew,Robinson,Male,Silver,29
11528,Laura,Reyes,Female,Gold,38
11529,Amanda,Johnson,Female,Bronze,31
11530,Kathleen,Edwards,Female,Bronze,35
11531,Betty,Adams,Female,Platinum,54
11532,Paul,Wilson,Male,Platinum,19
11533,Pamela,Anderson,Female,Gold,34
11534,Joshua,Flores,Male,Bronze,22
11535,Jonathan,Rodriguez,Male,Silver,61
11536,Timothy,Smith,Male,Silver,51
11537,Ashley,Rivera,Female,Gold,26
11538,Emma,Miller,Female,Gold,31
11539,Margaret,Williams,Female,Bronze,44
11540,Sarah,Diaz,Female,Bronze,18
11541,Michael,Lopez,Male,Bronze,46
11542,Benjamin,Turner,Male,Gold,58
11543,Charles,Harris,Male,Silver,28
11544,Ryan,Turner,Male,Bronze,28
11545,Karen,Moore,Female,Bronze,40
11546,Michael,Jackson,Male,Bronze,25
11547,Laura,Phillips,Female,Bronze,48
11548,Nicholas,Robinson,Male,Silver,56
11549,Kenneth,Cruz,Male,Platinum,37
11550,Charles,Campbell,Male,Bronze,31
11551,Gary,Nguyen,Male,Bronze,44
11552,Margaret,Ramirez,Female,Gold,19
11553,Steven,Roberts,Male,Gold,70
11554,Patricia,Turner,Female,Silver,26
11555,Donald,Johnson,Male,Gold,44
11556,Nicole,Jackson,Female,Bronze,18
11557,Samantha,White,Female,Silver,71
11558,Elizabeth,Martin,Female,Gold,21
11559,John,Lopez,Male,Platinum,75
11560,Stephen,Gomez,Male,Silver,84
